16	0.999998	-0.00602162	0.0628535	-0.0290029	-0.0215914	-0.0280114	0.0305619	0.0375234	-0.0185227	0.0545014	-0.0560896	0.0281804	0.0348847	-0.0195396	-0.017511	0.000501025	0.0590058	-0.0225141	0.013064	-0.00865781	-0.00600956	-0.049005	-0.0210022	-0.079008	0.0235053	-0.122049	-0.059006	0.0015017	0.0540867	0.0255005	
17	0.999998	-0.00602162	0.0628535	-0.0290029	-0.0215914	-0.0280114	0.0305619	0.0375234	-0.0185227	0.0545014	-0.0560896	0.0281804	0.0348847	-0.0195396	-0.017511	0.000501025	0.0590058	-0.0225141	0.013064	-0.00865781	-0.00600956	-0.049005	-0.0210022	-0.079008	0.0235053	-0.122049	-0.059006	0.0015017	0.0540867	0.0255005	
18	0.999998	-0.00602162	0.0628535	-0.0290029	-0.0215914	-0.0280114	0.0305619	0.0375234	-0.0185227	0.0545014	-0.0560896	0.0281804	0.0348847	-0.0195396	-0.017511	0.000501025	0.0590058	-0.0225141	0.013064	-0.00865781	-0.00600956	-0.049005	-0.0210022	-0.079008	0.0235053	-0.122049	-0.059006	0.0015017	0.0540867	0.0255005	
19	0.999998	-0.00602162	0.0628535	-0.0290029	-0.0215914	-0.0280114	0.0305619	0.0375234	-0.0185227	0.0545014	-0.0560896	0.0281804	0.0348847	-0.0195396	-0.017511	0.000501025	0.0590058	-0.0225141	0.013064	-0.00865781	-0.00600956	-0.049005	-0.0210022	-0.079008	0.0235053	-0.122049	-0.059006	0.0015017	0.0540867	0.0255005	
20	0.999998	-0.00602162	0.0628535	-0.0290029	-0.0215914	-0.0280114	0.0305619	0.0375234	-0.0185227	0.0545014	-0.0560896	0.0281804	0.0348847	-0.0195396	-0.017511	0.000501025	0.0590058	-0.0225141	0.013064	-0.00865781	-0.00600956	-0.049005	-0.0210022	-0.079008	0.0235053	-0.122049	-0.059006	0.0015017	0.0540867	0.0255005	
21	0.999998	-0.00602162	0.0628535	-0.0290029	-0.0215914	-0.0280114	0.0305619	0.0375234	-0.0185227	0.0545014	-0.0560896	0.0281804	0.0348847	-0.0195396	-0.017511	0.000501025	0.0590058	-0.0225141	0.013064	-0.00865781	-0.00600956	-0.049005	-0.0210022	-0.079008	0.0235053	-0.122049	-0.059006	0.0015017	0.0540867	0.0255005	
22	0.999998	-0.00602162	0.0628535	-0.0290029	-0.0215914	-0.0280114	0.0305619	0.0375234	-0.0185227	0.0545014	-0.0560896	0.0281804	0.0348847	-0.0195396	-0.017511	0.000501025	0.0590058	-0.0225141	0.013064	-0.00865781	-0.00600956	-0.049005	-0.0210022	-0.079008	0.0235053	-0.122049	-0.059006	0.0015017	0.0540867	0.0255005	
23	0.999998	-0.00602162	0.0628535	-0.0290029	-0.0215914	-0.0280114	0.0305619	0.0375234	-0.0185227	0.0545014	-0.0560896	0.0281804	0.0348847	-0.0195396	-0.017511	0.000501025	0.0590058	-0.0225141	0.013064	-0.00865781	-0.00600956	-0.049005	-0.0210022	-0.079008	0.0235053	-0.122049	-0.059006	0.0015017	0.0540867	0.0255005	
24	0.999998	-0.00602162	0.0628535	-0.0290029	-0.0215914	-0.0280114	0.0305619	0.0375234	-0.0185227	0.0545014	-0.0560896	0.0281804	0.0348847	-0.0195396	-0.017511	0.000501025	0.0590058	-0.0225141	0.013064	-0.00865781	-0.00600956	-0.049005	-0.0210022	-0.079008	0.0235053	-0.122049	-0.059006	0.0015017	0.0540867	0.0255005	
25	0.999998	-0.00602162	0.0628535	-0.0290029	-0.0215914	-0.0280114	0.0305619	0.0375234	-0.0185227	0.0545014	-0.0560896	0.0281804	0.0348847	-0.0195396	-0.017511	0.000501025	0.0590058	-0.0225141	0.013064	-0.00865781	-0.00600956	-0.049005	-0.0210022	-0.079008	0.0235053	-0.122049	-0.059006	0.0015017	0.0540867	0.0255005	
26	0.994443	-0.0113408	0.0682589	-0.0239523	-0.026939	-0.0229093	0.0353466	0.0326454	-0.0136918	0.0594765	-0.0508813	0.0235508	0.0394095	-0.0147549	-0.0126329	-0.00473459	0.0639563	-0.0173859	0.0177369	-0.0042525	-0.0108172	-0.0539555	-0.0160517	-0.0839585	0.0184292	-0.127151	-0.0539555	0.00633261	0.059295	0.0205254	
27	0.999998	-0.00602162	0.0628535	-0.0290029	-0.0215914	-0.0280114	0.0305619	0.0375234	-0.0185227	0.0545014	-0.0560896	0.0281804	0.0348847	-0.0195396	-0.017511	0.000501025	0.0590058	-0.0225141	0.013064	-0.00865781	-0.00600956	-0.049005	-0.0210022	-0.079008	0.0235053	-0.122049	-0.059006	0.0015017	0.0540867	0.0255005	
28	0.999998	-0.00602162	0.0628535	-0.0290029	-0.0215914	-0.0280114	0.0305619	0.0375234	-0.0185227	0.0545014	-0.0560896	0.0281804	0.0348847	-0.0195396	-0.017511	0.000501025	0.0590058	-0.0225141	0.013064	-0.00865781	-0.00600956	-0.049005	-0.0210022	-0.079008	0.0235053	-0.122049	-0.059006	0.0015017	0.0540867	0.0255005	
29	0.999998	-0.00602162	0.0628535	-0.0290029	-0.0215914	-0.0280114	0.0305619	0.0375234	-0.0185227	0.0545014	-0.0560896	0.0281804	0.0348847	-0.0195396	-0.017511	0.000501025	0.0590058	-0.0225141	0.013064	-0.00865781	-0.00600956	-0.049005	-0.0210022	-0.079008	0.0235053	-0.122049	-0.059006	0.0015017	0.0540867	0.0255005	
